id,entity,amount,currency,status,order_id,invoice_id,description,method,international,refund_status,amount_refunded,captured,email,contact,fee,tax,created_at,card_id,card_network,card_type,bank,contract_fee_rate,applied_fee_rate,base_fee,anomaly_type
pay_EH24011500752,payment,519000,INR,captured,order_EH24011500752,inv_EH24011500752,Online electronics order,upi,false,null,0,true,customer752@example.com,+919000000751,9342,0,1705318260,,,,,0.018,0.018,93.42,
pay_EH24011900753,payment,409000,INR,captured,order_EH24011900753,inv_EH24011900753,Online electronics order,netbanking,false,null,0,true,customer753@example.com,+919000000752,7362,0,1705667520,,,,,0.018,0.018,73.62,
pay_EH24010800754,payment,319000,INR,captured,order_EH24010800754,inv_EH24010800754,Online electronics order,card,false,null,0,true,customer754@example.com,+919000000753,5742,0,1704720780,card_0e8e8e192ca6,American Express,debit,,0.018,0.018,57.42,
pay_EH24012100755,payment,224000,INR,captured,order_EH24012100755,inv_EH24012100755,Online electronics order,upi,false,null,0,true,customer755@example.com,+919000000754,4032,0,1705847640,,,,,0.018,0.018,40.32,
pay_EH24011600756,payment,904000,INR,captured,order_EH24011600756,inv_EH24011600756,Online electronics order,card,false,null,0,true,customer756@example.com,+919000000755,16272,0,1705419300,card_286a7520a0f9,RuPay,credit,,0.018,0.018,162.72,
pay_EH24011900757,payment,292000,INR,captured,order_EH24011900757,inv_EH24011900757,Online electronics order,upi,false,null,0,true,customer757@example.com,+919000000756,5256,0,1705682160,,,,,0.018,0.018,52.56,
pay_EH24010500758,payment,754000,INR,captured,order_EH24010500758,inv_EH24010500758,Online electronics order,card,false,null,0,true,customer758@example.com,+919000000757,13572,0,1704476220,card_9463c25c5c88,RuPay,credit,,0.018,0.018,135.72,
pay_EH24011700759,payment,158000,INR,captured,order_EH24011700759,inv_EH24011700759,Online electronics order,netbanking,false,partial,57000,true,customer759@example.com,+919000000758,2844,0,1705516680,,,,,0.018,0.018,28.44,
pay_EH24012300760,payment,1052000,INR,captured,order_EH24012300760,inv_EH24012300760,Online electronics order,card,false,null,0,true,customer760@example.com,+919000000759,18936,0,1706038740,card_0474d2dd3724,RuPay,credit,,0.018,0.018,189.36,
pay_EH24012700761,payment,678000,INR,captured,order_EH24012700761,inv_EH24012700761,Online electronics order,upi,false,null,0,true,customer761@example.com,+919000000760,12204,0,1706352000,,,,,0.018,0.018,122.04,
pay_EH24011200762,payment,670000,INR,captured,order_EH24011200762,inv_EH24011200762,Online electronics order,card,false,null,0,true,customer762@example.com,+919000000761,12060,0,1705059660,card_8668d2611932,Visa,debit,,0.018,0.018,120.6,
pay_EH24012700763,payment,1186000,INR,captured,order_EH24012700763,inv_EH24012700763,Online electronics order,wallet,false,partial,290000,true,customer763@example.com,+919000000762,21348,0,1706359320,,,,,0.018,0.018,213.48,
pay_EH24010900764,payment,950000,INR,captured,order_EH24010900764,inv_EH24010900764,Online electronics order,card,false,null,0,true,customer764@example.com,+919000000763,17100,0,1704807780,card_248caaf3e1a0,American Express,debit,,0.018,0.018,171.0,
pay_EH24010600765,payment,258000,INR,captured,order_EH24010600765,inv_EH24010600765,Online electronics order,card,false,null,0,true,customer765@example.com,+919000000764,4644,0,1704552240,card_dbb6cc03cb9e,MasterCard,debit,,0.018,0.018,46.44,
pay_EH24011000766,payment,241000,INR,captured,order_EH24011000766,inv_EH24011000766,Online electronics order,card,false,null,0,true,customer766@example.com,+919000000765,4338,0,1704901500,card_60e1ed8406ca,Visa,credit,,0.018,0.018,43.38,
pay_EH24010900767,payment,759000,INR,captured,order_EH24010900767,inv_EH24010900767,Online electronics order,upi,false,null,0,true,customer767@example.com,+919000000766,13662,0,1704818760,,,,,0.018,0.018,136.62,
pay_EH24011000768,payment,790000,INR,captured,order_EH24011000768,inv_EH24011000768,Online electronics order,card,false,null,0,true,customer768@example.com,+919000000767,14219,0,1704908820,card_557826327964,American Express,credit,,0.018,0.018,142.2,
pay_EH24013100769,payment,1159000,INR,captured,order_EH24013100769,inv_EH24013100769,Online electronics order,upi,false,null,0,true,customer769@example.com,+919000000768,20862,0,1706726880,,,,,0.018,0.018,208.62,
pay_EH24012300770,payment,510000,INR,captured,order_EH24012300770,inv_EH24012300770,Online electronics order,emi,false,null,0,true,customer770@example.com,+919000000769,9180,0,1706039340,,,,,0.018,0.018,91.8,
pay_EH24011700771,payment,587000,INR,captured,order_EH24011700771,inv_EH24011700771,Online electronics order,upi,false,null,0,true,customer771@example.com,+919000000770,10566,0,1705488600,,,,,0.018,0.018,105.66,
pay_EH24010800772,payment,896000,INR,captured,order_EH24010800772,inv_EH24010800772,Online electronics order,card,false,null,0,true,customer772@example.com,+919000000771,16128,0,1704714660,card_4c17736f5814,Visa,debit,,0.018,0.018,161.28,
pay_EH24010400773,payment,668000,INR,captured,order_EH24010400773,inv_EH24010400773,Online electronics order,card,false,null,0,true,customer773@example.com,+919000000772,12024,0,1704372720,card_7832ee7d673d,American Express,debit,,0.018,0.018,120.24,
pay_EH24012900774,payment,1199000,INR,captured,order_EH24012900774,inv_EH24012900774,Online electronics order,emi,false,null,0,true,customer774@example.com,+919000000773,21582,0,1706536380,,,,,0.018,0.018,215.82,
pay_EH24012900775,payment,627000,INR,captured,order_EH24012900775,inv_EH24012900775,Online electronics order,upi,false,null,0,true,customer775@example.com,+919000000774,11286,0,1706540040,,,,,0.018,0.018,112.86,
pay_EH24010700776,payment,372000,INR,captured,order_EH24010700776,inv_EH24010700776,Online electronics order,upi,false,null,0,true,customer776@example.com,+919000000775,6695,0,1704642900,,,,,0.018,0.018,66.96,
pay_EH24010400777,payment,557000,INR,captured,order_EH24010400777,inv_EH24010400777,Online electronics order,upi,false,null,0,true,customer777@example.com,+919000000776,10026,0,1704387360,,,,,0.018,0.018,100.26,
pay_EH24010500778,payment,858000,INR,captured,order_EH24010500778,inv_EH24010500778,Online electronics order,upi,false,null,0,true,customer778@example.com,+919000000777,15444,0,1704477420,,,,,0.018,0.018,154.44,
pay_EH24011500779,payment,228000,INR,captured,order_EH24011500779,inv_EH24011500779,Online electronics order,netbanking,false,null,0,true,customer779@example.com,+919000000778,4104,0,1705345080,,,,,0.018,0.018,41.04,
pay_EH24010400780,payment,1038000,INR,captured,order_EH24010400780,inv_EH24010400780,Online electronics order,card,false,null,0,true,customer780@example.com,+919000000779,18684,0,1704398340,card_b0e006dbe2e3,American Express,debit,,0.018,0.018,186.84,
pay_EH24010900781,payment,800000,INR,captured,order_EH24010900781,inv_EH24010900781,Online electronics order,card,false,null,0,true,customer781@example.com,+919000000780,14400,0,1704794400,card_d253134d4a5f,American Express,debit,,0.018,0.018,144.0,
pay_EH24012100782,payment,480000,INR,captured,order_EH24012100782,inv_EH24012100782,Online electronics order,emi,false,null,0,true,customer782@example.com,+919000000781,8640,0,1705834860,,,,,0.018,0.018,86.4,
pay_EH24010400783,payment,286000,INR,captured,order_EH24010400783,inv_EH24010400783,Online electronics order,upi,false,null,0,true,customer783@example.com,+919000000782,5148,0,1704369720,,,,,0.018,0.018,51.48,
pay_EH24012900784,payment,768000,INR,captured,order_EH24012900784,inv_EH24012900784,Online electronics order,card,false,null,0,true,customer784@example.com,+919000000783,13824,0,1706533380,card_cf7a679b41e2,RuPay,debit,,0.018,0.018,138.24,
pay_EH24011200785,payment,242000,INR,captured,order_EH24011200785,inv_EH24011200785,Online electronics order,upi,false,null,0,true,customer785@example.com,+919000000784,4356,0,1705068240,,,,,0.018,0.018,43.56,
pay_EH24011500786,payment,211000,INR,captured,order_EH24011500786,inv_EH24011500786,Online electronics order,upi,false,null,0,true,customer786@example.com,+919000000785,3797,0,1705331100,,,,,0.018,0.018,37.98,
pay_EH24010800787,payment,77000,INR,captured,order_EH24010800787,inv_EH24010800787,Online electronics order,card,false,full,77000,true,customer787@example.com,+919000000786,1386,0,1704729960,card_9aab8f7170f5,MasterCard,credit,,0.018,0.018,13.86,
pay_EH24010400788,payment,415000,INR,captured,order_EH24010400788,inv_EH24010400788,Online electronics order,wallet,false,null,0,true,customer788@example.com,+919000000787,7470,0,1704388020,,,,,0.018,0.018,74.7,
pay_EH24011900789,payment,560000,INR,captured,order_EH24011900789,inv_EH24011900789,Online electronics order,card,false,null,0,true,customer789@example.com,+919000000788,10080,0,1705687680,card_2a5b292e7f5f,Visa,debit,,0.018,0.018,100.8,
pay_EH24010500790,payment,304000,INR,captured,order_EH24010500790,inv_EH24010500790,Online electronics order,upi,false,null,0,true,customer790@example.com,+919000000789,5472,0,1704481740,,,,,0.018,0.018,54.72,
pay_EH24011800791,payment,3110000,INR,captured,order_EH24011800791,inv_EH24011800791,Online electronics order,upi,false,null,0,true,customer791@example.com,+919000000790,55979,0,1705572600,,,,,0.018,0.018,559.8,
pay_EH24011100792,payment,680000,INR,captured,order_EH24011100792,inv_EH24011100792,Online electronics order,card,false,null,0,true,customer792@example.com,+919000000791,12240,0,1704971460,card_298930850fd0,Visa,credit,,0.018,0.018,122.4,
pay_EH24011700793,payment,253000,INR,captured,order_EH24011700793,inv_EH24011700793,Online electronics order,upi,true,null,0,true,customer793@example.com,+919000000792,4554,0,1705493520,,,,,0.018,0.018,45.54,
pay_EH24012300794,payment,536000,INR,captured,order_EH24012300794,inv_EH24012300794,Online electronics order,upi,false,null,0,true,customer794@example.com,+919000000793,9648,0,1706015580,,,,,0.018,0.018,96.48,
pay_EH24011600795,payment,5141000,INR,captured,order_EH24011600795,inv_EH24011600795,Online electronics order,upi,false,null,0,true,customer795@example.com,+919000000794,92538,0,1705414440,,,,,0.018,0.018,925.38,
pay_EH24012300796,payment,443000,INR,captured,order_EH24012300796,inv_EH24012300796,Online electronics order,upi,false,null,0,true,customer796@example.com,+919000000795,7973,0,1706022900,,,,,0.018,0.018,79.74,
pay_EH24012200797,payment,989000,INR,captured,order_EH24012200797,inv_EH24012200797,Online electronics order,netbanking,false,null,0,true,customer797@example.com,+919000000796,17802,0,1705940160,,,,,0.018,0.018,178.02,
pay_EH24010100798,payment,415000,INR,captured,order_EH24010100798,inv_EH24010100798,Online electronics order,upi,false,null,0,true,customer798@example.com,+919000000797,7470,0,1704129420,,,,,0.018,0.018,74.7,
pay_EH24011900799,payment,1212000,INR,captured,order_EH24011900799,inv_EH24011900799,Online electronics order,upi,false,null,0,true,customer799@example.com,+919000000798,21816,0,1705688280,,,,,0.018,0.018,218.16,
pay_EH24011100800,payment,536000,INR,captured,order_EH24011100800,inv_EH24011100800,Online electronics order,card,false,null,0,true,customer800@example.com,+919000000799,9648,0,1705000740,card_a680382afcd4,Visa,credit,,0.018,0.018,96.48,
pay_EH24010700801,payment,527000,INR,captured,order_EH24010700801,inv_EH24010700801,Online electronics order,netbanking,false,full,527000,true,customer801@example.com,+919000000800,9486,0,1704622800,,,,,0.018,0.018,94.86,
pay_EH24012700802,payment,906000,INR,captured,order_EH24012700802,inv_EH24012700802,Online electronics order,upi,false,null,0,true,customer802@example.com,+919000000801,16308,0,1706354460,,,,,0.018,0.018,163.08,
pay_EH24022500001,payment,482000,INR,captured,order_EH24022500001,inv_EH24022500001,Online electronics order,card,false,null,0,true,customer1@example.com,+919000000000,8676,0,1708855200,card_c209fddcee47,MasterCard,debit,,0.018,0.018,86.76,
pay_EH24020900002,payment,218000,INR,captured,order_EH24020900002,inv_EH24020900002,Online electronics order,card,false,null,0,true,customer2@example.com,+919000000001,3924,0,1707476460,card_045ebda2e9f9,American Express,credit,,0.018,0.018,39.24,
pay_EH24020100003,payment,430000,INR,captured,order_EH24020100003,inv_EH24020100003,Online electronics order,upi,false,null,0,true,customer3@example.com,+919000000002,7740,0,1706788920,,,,,0.018,0.018,77.4,
pay_EH24021300004,payment,978000,INR,captured,order_EH24021300004,inv_EH24021300004,Online electronics order,upi,false,null,0,true,customer4@example.com,+919000000003,17604,0,1707829380,,,,,0.018,0.018,176.04,
pay_EH24021700005,payment,402000,INR,captured,order_EH24021700005,inv_EH24021700005,Online electronics order,card,false,partial,43000,true,customer5@example.com,+919000000004,7236,0,1708178640,card_6add967f49fd,Visa,credit,,0.018,0.018,72.36,
pay_EH24021300006,payment,872000,INR,captured,order_EH24021300006,inv_EH24021300006,Online electronics order,card,false,null,0,true,customer6@example.com,+919000000005,15696,0,1707836700,card_8d71986304fc,MasterCard,debit,,0.018,0.018,156.96,
pay_EH24021600007,payment,219000,INR,captured,order_EH24021600007,inv_EH24021600007,Online electronics order,card,false,null,0,true,customer7@example.com,+919000000006,3942,0,1708099560,card_477308ee4829,MasterCard,debit,,0.018,0.018,39.42,
pay_EH24022800008,payment,355000,INR,captured,order_EH24022800008,inv_EH24022800008,Online electronics order,card,false,null,0,true,customer8@example.com,+919000000007,6390,0,1709140020,card_919add8ec4e6,MasterCard,debit,,0.018,0.018,63.9,
pay_EH24020500009,payment,569000,INR,captured,order_EH24020500009,inv_EH24020500009,Online electronics order,card,false,null,0,true,customer9@example.com,+919000000008,10242,0,1707156480,card_75cfba09262f,Visa,credit,,0.018,0.018,102.42,
pay_EH24020400010,payment,638000,INR,captured,order_EH24020400010,inv_EH24020400010,Online electronics order,emi,false,full,638000,true,customer10@example.com,+919000000009,11484,0,1707073740,,,,,0.018,0.018,114.84,
pay_EH24021200011,payment,168000,INR,captured,order_EH24021200011,inv_EH24021200011,Online electronics order,upi,false,null,0,true,customer11@example.com,+919000000010,3024,0,1707732600,,,,,0.018,0.018,30.24,
pay_EH24020200012,payment,286000,INR,captured,order_EH24020200012,inv_EH24020200012,Online electronics order,card,false,null,0,true,customer12@example.com,+919000000011,5148,0,1706872260,card_8123d5558967,MasterCard,debit,,0.018,0.018,51.48,
pay_EH24020600013,payment,957000,INR,captured,order_EH24020600013,inv_EH24020600013,Online electronics order,upi,false,null,0,true,customer13@example.com,+919000000012,17226,0,1707221520,,,,,0.018,0.018,172.26,
pay_EH24021100014,payment,316000,INR,captured,order_EH24021100014,inv_EH24021100014,Online electronics order,upi,false,null,0,true,customer14@example.com,+919000000013,5688,0,1707657180,,,,,0.018,0.018,56.88,
pay_EH24021100015,payment,493000,INR,captured,order_EH24021100015,inv_EH24021100015,Online electronics order,card,false,null,0,true,customer15@example.com,+919000000014,8874,0,1707660840,card_ddbc0298d776,RuPay,credit,,0.018,0.018,88.74,
pay_EH24022900016,payment,777000,INR,captured,order_EH24022900016,inv_EH24022900016,Online electronics order,netbanking,false,null,0,true,customer16@example.com,+919000000015,13986,0,1709219700,,,,,0.018,0.018,139.86,
pay_EH24020100017,payment,914000,INR,captured,order_EH24020100017,inv_EH24020100017,Online electronics order,emi,false,null,0,true,customer17@example.com,+919000000016,16452,0,1706804160,,,,,0.018,0.018,164.52,
pay_EH24020900018,payment,526000,INR,captured,order_EH24020900018,inv_EH24020900018,Online electronics order,card,false,null,0,true,customer18@example.com,+919000000017,9468,0,1707499020,card_acba85232390,MasterCard,credit,,0.018,0.018,94.68,
pay_EH24022400019,payment,619000,INR,captured,order_EH24022400019,inv_EH24022400019,Online electronics order,upi,false,null,0,true,customer19@example.com,+919000000018,11142,0,1708798680,,,,,0.018,0.018,111.42,
pay_EH24020500020,payment,282000,INR,captured,order_EH24020500020,inv_EH24020500020,Online electronics order,upi,false,null,0,true,customer20@example.com,+919000000019,5076,0,1707160740,,,,,0.018,0.018,50.76,
